syndrome_name,feature,n_disease,n_healthy,disease_mean,healthy_mean,disease_median,healthy_median,mean_difference,hedges_g,abs_hedges_g,mann_whitney_u,p_value,global_fdr_q_value,global_significant_fdr,within_disease_fdr_q_value,bootstrap_direction_stability,hedges_g_bootstrap_ci_lower,hedges_g_bootstrap_ci_upper,hedges_g_bootstrap_ci_width,pds_effect_component,pds_sample_reliability,pds_ci_precision,pds_reliability_component,pds_q_multiplier,pds_small_sample_multiplier,pds_normalized,pds_signed,pds_absolute,pds_category,pds_within_disease_percentile
CRANIOFRONTONASAL SYNDROME; CFNS,malar_bulge_mean,43,1000,0.030331209311450006,0.041133152029203396,0.0311949902533393,0.041569817659584396,-0.01080194271775339,-1.4832654474977314,1.4832654474977314,6967.0,5.753476076796884e-14,1.2309119491224101e-11,True,7.990938995551227e-13,1.0,-1.8678883739312888,-1.1360787611573966,0.7318096127738922,0.630130601375556,0.4363565077761259,0.5774306786519504,0.7534467966070191,1.0,1.0,-0.47476988305046713,-47.47698830504671,47.47698830504671,moderate,94.39999999999999
CRANIOFRONTONASAL SYNDROME; CFNS,face_width_uniformity,43,1000,0.7819380095990186,0.7638778545748036,0.7833218942850133,0.7632645864506937,0.018060155024214986,1.250048643850522,1.250048643850522,34677.0,9.591950577407532e-12,1.2856680743814312e-09,True,1.1989938221759414e-10,1.0,0.9411114740370194,1.5621654599596735,0.621053985922654,0.5546165630889816,0.4363565077761259,0.6168826014951198,0.7633097773178115,1.0,1.0,0.42334424526822045,42.33442452682205,42.33442452682205,moderate,93.60000000000001
CRANIOFRONTONASAL SYNDROME; CFNS,eb_lateral_thickness_mean,43,1000,0.0008343588202530602,0.0009386259300776203,0.0008586589039282,0.0009351555121066501,-0.00010426710982456005,-1.2328428354400363,1.2328428354400363,10000.0,2.756882308499317e-09,1.9350356897195525e-07,True,1.914501603124526e-08,1.0,-1.5961833506497136,-0.8526726036277917,0.7435107470219219,0.5486314992283045,0.4363565077761259,0.5735553977559891,0.7524779763830287,1.0,1.0,-0.4128331203193017,-41.28331203193017,41.28331203193017,moderate,92.80000000000001
CRANIOFRONTONASAL SYNDROME; CFNS,cheek_area_mean,43,1000,0.004998524542605539,0.007601843768794419,0.0047341239681541,0.0070679741171152995,-0.00260331922618888,-1.1508361900705733,1.1508361900705733,6518.0,9.504547836887452e-15,2.323914168909295e-12,True,2.1830948377557144e-13,1.0,-1.393504087452828,-0.9155033961793234,0.47800069127350453,0.5193272346710759,0.4363565077761259,0.6765896700213043,0.7782365444493575,1.0,1.0,-0.40415943254885867,-40.41594325488587,40.41594325488587,moderate,92.0
CRANIOFRONTONASAL SYNDROME; CFNS,philtrum_length,43,1000,0.3428483768779308,0.2853396846828058,0.3397756546095937,0.2846329595436373,0.057508692195125,1.1733540035749115,1.1733540035749115,34332.0,3.2643335511543344e-11,3.773060857827737e-09,True,3.709469944493562e-10,1.0,0.8591901329209822,1.4794001426150953,0.6202100096941131,0.5275014649444408,0.4363565077761259,0.6172039390059036,0.7633901116955074,1.0,1.0,0.4026894022434805,40.26894022434805,40.26894022434805,moderate,91.2
CRANIOFRONTONASAL SYNDROME; CFNS,forehead_taper_ratio,43,1000,0.8492485982283532,0.8413461513852399,0.8497811425935269,0.8415017183068063,0.007902446843113253,1.1573795970016765,1.1573795970016765,33909.0,1.4042961639006662e-10,1.3948923949459743e-08,True,1.4628085040631939e-09,1.0,0.8263247965820456,1.492171643610157,0.6658468470281115,0.5217124958993995,0.4363565077761259,0.600295280315841,0.7591629470229917,1.0,1.0,0.3960647958857086,39.606479588570856,39.606479588570856,weak,90.4
CRANIOFRONTONASAL SYNDROME; CFNS,jaw_to_forehead_ratio,43,1000,1.0141196840261033,1.0839898093876854,1.0057164353247516,1.0820499752326038,-0.0698701253615821,-1.1247906798195426,1.1247906798195426,9424.0,4.2854698590611995e-10,3.754004108823295e-08,True,4.120644095251154e-09,1.0,-1.5003037853458874,-0.739692222353774,0.7606115629921134,0.5097525134537496,0.4363565077761259,0.5679844555266501,0.7510852408256941,1.0,1.0,-0.38286758932891235,-38.28675893289123,38.28675893289123,weak,89.60000000000001
CRANIOFRONTONASAL SYNDROME; CFNS,columella_hang_below_ala,43,1000,0.003090413519754567,0.03757814845390216,0.0001433812066196,0.036655711681252,-0.03448773493414759,-1.091785534655641,1.091785534655641,9474.0,5.054347903474616e-10,4.331588268900496e-08,True,4.512810628102335e-09,1.0,-1.4077119364417148,-0.785902333333351,0.6218096031083638,0.4974356005736927,0.4363565077761259,0.6165951897703639,0.7632379243866225,1.0,1.0,-0.37966171529787823,-37.96617152978782,37.96617152978782,weak,88.8
CROUZON SYNDROME,inter_pupillary_distance,58,1000,0.5289194935426597,0.45531156938611694,0.5245729317374395,0.4547212161925265,0.07360792415654271,2.89258458751927,2.89258458751927,55465.0,1.3129082838012535e-31,4.173172759225413e-28,True,1.641135354751567e-29,1.0,2.5283873090744,3.2994367796459008,0.771049470571501,0.8949572937692777,0.538527739144044,0.5646369661697307,0.7757911763284436,1.0,1.0,0.6942999716969884,69.42999716969884,69.42999716969884,strong,100.0
CROUZON SYNDROME,outer_canthal_distance,58,1000,0.7183498625926135,0.6468154240267493,0.7187261135655119,0.645148017692251,0.07153443856586417,2.272687697587777,2.272687697587777,51867.0,5.136022289993614e-24,6.3486942195754395e-21,True,3.2100139312460085e-22,1.0,1.8912404401988288,2.691518539515947,0.8002780993171181,0.8131792878437784,0.538527739144044,0.5554697356921245,0.7734993687090421,1.0,1.0,0.6289936657944311,62.899366579443104,62.899366579443104,strong,99.2
CROUZON SYNDROME,gaze_asym_norm,58,1000,0.1420351258094793,0.05576834826156994,0.1476009695085797,0.04923620134301115,0.08626677754790936,2.234612457065816,2.234612457065816,48375.0,1.0934371348269301e-17,4.914944696949332e-15,True,1.9525663121909466e-16,1.0,1.7357974470108506,2.792222905379277,1.0564254583684265,0.8066298949809985,0.538527739144044,0.48628069445969735,0.7562021084009354,1.0,1.0,0.6099752272838561,60.99752272838561,60.99752272838561,strong,98.4
CROUZON SYNDROME,gaze_asym_x,58,1000,-0.14003866827373587,-0.026893188050606705,-0.14665129754891226,-0.0321989689758685,-0.11314548022312917,-1.863508191936886,1.863508191936886,7555.0,2.576936710868597e-21,1.879896453010698e-18,True,8.052927221464366e-20,1.0,-2.2260728887043775,-1.5200255436798251,0.7060473450245524,0.7314106651947482,0.538527739144044,0.5861502043986995,0.7811694858856859,1.0,1.0,-0.5713556933014889,-57.1355693301489,57.1355693301489,moderate,97.6
CROUZON SYNDROME,eye_fissure_length_mean,58,1000,0.22139606333416578,0.1983288599140739,0.220953596292974,0.1978910854705222,0.023067203420091886,1.7724254016814738,1.7724254016814738,51256.0,7.794249185866207e-23,8.459611921245029e-20,True,3.2476038274442525e-21,1.0,1.4766018765015956,2.0890322259351444,0.6124303494335488,0.7095180684047098,0.538527739144044,0.620181826986389,0.7896773915326083,1.0,1.0,0.560290377503086,56.029037750308596,56.029037750308596,moderate,96.8
CROUZON SYNDROME,forehead_width_mid,58,1000,0.91741073448792,0.8719852701363383,0.917793718452798,0.870912628564855,0.04542546435158168,1.6561246465203106,1.6561246465203106,47870.0,7.401290090707615e-17,2.6561081373910395e-14,True,1.156451576673065e-15,1.0,1.2933036255517871,2.058881171907409,0.765577546355622,0.6794341935565835,0.538527739144044,0.5663869038571134,0.7762286607502893,1.0,1.0,0.5273962941323797,52.739629413237964,52.739629413237964,moderate,96.0
CROUZON SYNDROME,forehead_width_upper,58,1000,0.7781663747325896,0.7337617508872641,0.7813127921455577,0.7333062338376494,0.04440462384532551,1.6023967710382365,1.6023967710382365,47012.0,1.703772073478091e-15,4.768418696212268e-13,True,2.1297150918476135e-14,1.0,1.2171960150704522,2.007248599467654,0.7900525843972017,0.6647062008506379,0.538527739144044,0.5586428067624332,0.7742926364766193,1.0,1.0,0.5146771167389976,51.467711673899764,51.467711673899764,moderate,95.19999999999999
CROUZON SYNDROME,eye_fissure_length_r,58,1000,0.22193358722234874,0.19766668208385796,0.2205207303977371,0.19679183560750604,0.02426690513849078,1.5062729006384197,1.5062729006384197,48741.0,2.6517005284893438e-18,1.3409167445201796e-15,True,5.524376101019466e-17,1.0,1.2073478590819606,1.8133063852926914,0.6059585262107308,0.6370163878698383,0.538527739144044,0.6226810865156688,0.7903022064149282,1.0,1.0,0.5034354568560009,50.34354568560009,50.34354568560009,moderate,94.39999999999999
CROUZON SYNDROME,inter_canthal_distance,58,1000,0.27664746285987546,0.2519521798745515,0.2798692332602528,0.2509773840301761,0.024695282985323974,1.49079899447375,1.49079899447375,44933.0,1.8913359086074225e-12,2.942812864791269e-10,True,1.8185922198148294e-11,1.0,1.0687248743509767,1.94093788972082,0.8722130153698433,0.6323963339838093,0.538527739144044,0.5341272557078429,0.7681637487129718,1.0,1.0,0.48578393858534347,48.57839385853435,48.57839385853435,moderate,93.60000000000001
CROUZON SYNDROME,eye_fissure_length_l,58,1000,0.2208585394459828,0.19899103774428986,0.22003159605805778,0.19763293734342918,0.021867501701692937,1.3669205523736898,1.3669205523736898,49323.0,2.6425438199439366e-19,1.4885215188291794e-16,True,6.606359549859841e-18,1.0,1.1160269644145095,1.6138312831573463,0.4978043187428367,0.5937643336614518,0.538527739144044,0.6676439555464344,0.8015429236726196,1.0,1.0,0.47592759997552486,47.592759997552484,47.592759997552484,moderate,92.80000000000001
CROUZON SYNDROME,jaw_to_forehead_ratio,58,1000,0.9957296342599549,1.0839898093876854,0.9925669122699299,1.0820499752326038,-0.08826017512773054,-1.409756841237353,1.409756841237353,10938.0,1.4247041860675693e-15,4.064060017949156e-13,True,1.9787558139827354e-14,1.0,-1.764540649982888,-1.0736231425865956,0.6909175073962923,0.6074551765624123,0.538527739144044,0.5913949057986982,0.7824806612356856,1.0,1.0,-0.47532192822759656,-47.532192822759654,47.532192822759654,moderate,92.0
CROUZON SYNDROME,eb_thickness_mean,58,1000,0.01772569076340066,0.0152559541162161,0.017514947315317803,0.0152106626423683,0.0024697366471845613,1.3743617892984883,1.3743617892984883,45188.0,8.368442391609157e-13,1.3492597334297373e-10,True,8.717127491259539e-12,1.0,1.0227793424659972,1.7481106591873865,0.7253313167213893,0.596167904460283,0.538527739144044,0.579598822735264,0.7795316404698269,1.0,1.0,0.4647317445593835,46.47317445593835,46.47317445593835,moderate,91.2
CROUZON SYNDROME,eb_inter_distance,58,1000,0.21269176946660961,0.19508790491641834,0.2100650646397943,0.1946657550211888,0.01760386455019128,1.3743284993302987,1.3743284993302987,44168.0,2.0260364778311034e-11,2.4974687884621635e-09,True,1.6883637315259195e-10,1.0,1.0056477420151526,1.7759727962626353,0.7703250542474827,0.596157175266223,0.538527739144044,0.5648680153967955,0.7758489386352099,1.0,1.0,0.4625279116900639,46.25279116900639,46.25279116900639,moderate,90.4
CROUZON SYNDROME,face_triangularity,58,1000,0.5953603442594914,0.5544997240157383,0.6019738269052177,0.557242251475323,0.04086062024375303,1.2087751660447985,1.2087751660447985,46083.0,4.333340659717632e-14,9.690133636051992e-12,True,4.924250749679128e-13,1.0,0.9337703835420168,1.5187242304926343,0.5849538469506175,0.5401643140881504,0.538527739144044,0.6309331984170748,0.7923652343902797,1.0,1.0,0.4280074233417219,42.80074233417219,42.80074233417219,moderate,89.60000000000001
