group_1,group_2,feature,n_group_1,n_group_2,mean_group_1,mean_group_2,median_group_1,median_group_2,mann_whitney_u,p_value,hedges_g,abs_hedges_g,effect_category,direction,within_pair_fdr_q_value,within_pair_significant_fdr
Asian,African,forehead_taper_ratio,571,143,0.8409282943605457,0.8456487862228818,0.8411621601088753,0.8459182388974668,24964.0,6.415985679668183e-13,-0.7149073332647752,0.7149073332647752,medium,higher_in_African,6.169216999680945e-12,True
Asian,African,face_aspect_ratio,571,143,0.9170288151251426,0.8916399937573195,0.9160779378379826,0.8937302860979434,52091.0,3.2775209525623714e-07,0.5012390415034678,0.5012390415034678,medium,higher_in_Asian,1.5173708113714682e-06,True
Asian,African,face_roundness,571,143,0.9628456833479647,0.9535466873492051,0.9644162038023996,0.955084585796676,56033.0,5.42728409487368e-12,0.7995996803337505,0.7995996803337505,medium,higher_in_Asian,4.240065699120062e-11,True
Asian,African,face_width_uniformity,571,143,0.7623129308333768,0.7703666362146115,0.7610520846967717,0.7704785717593325,28000.0,6.0666811755974034e-09,-0.5515845966345808,0.5515845966345808,medium,higher_in_African,3.246503842884779e-08,True
Asian,African,jaw_to_forehead_ratio,571,143,1.0873042810662439,1.0448191369834081,1.0854238977095605,1.0402022551684715,56941.0,2.7606084618656e-13,0.7185463742396293,0.7185463742396293,medium,higher_in_Asian,2.8756338144433333e-12,True
Asian,African,face_asymmetry,571,143,0.035601335644941584,0.04175975792563998,0.0311346138835113,0.0367323462247757,34515.0,0.004220261164109767,-0.2769404416186172,0.2769404416186172,small,higher_in_African,0.011224098840717464,True
Asian,African,midface_width,571,143,0.5813040029703546,0.594509181286152,0.5784700469557383,0.5915088172532625,29133.0,1.1501734589515277e-07,-0.49506691964887645,0.49506691964887645,small,higher_in_African,5.529680091113114e-07,True
Asian,African,malar_bulge_mean,571,143,0.041728755421102035,0.03637469078005228,0.0420531268562097,0.0364512282503395,58152.0,4.0099958003340984e-15,0.7846121125428157,0.7846121125428157,medium,higher_in_Asian,5.012494750417623e-14,True
Asian,African,malar_bulge_asym,571,143,1.564145750245783,2.12287385806955,1.18027823428925,1.7085477858624287,33005.0,0.0003914261774151263,-0.4034969116214167,0.4034969116214167,small,higher_in_African,0.0013898345198688849,True
Asian,African,cheek_area_mean,571,143,0.007554212541640061,0.007368010271282393,0.0070713949177913,0.0065972431695197,46988.0,0.0052188503690917135,0.08336255053431738,0.08336255053431738,negligible,higher_in_Asian,0.01331339379870335,True
Asian,Others,canthal_to_pupillary_ratio,571,143,0.5584819048083773,0.5491916153009552,0.5589087353803793,0.5485486564462116,48206.0,0.000821613532196608,0.3027096803843798,0.3027096803843798,small,higher_in_Asian,0.03423389717485866,True
Asian,Others,gaze_asym_x,571,143,-0.014219716877748192,-0.0361013737556466,-0.0216797783160591,-0.0334320475864834,49078.0,0.00018347448597931502,0.37049333016086694,0.37049333016086694,small,higher_in_Asian,0.022934310747414376,True
Asian,Others,mouth_width,571,143,0.3625543824697565,0.3793619260166662,0.3551434140529143,0.3792807312728786,33139.0,0.0004920515556276694,-0.2833968030816288,0.2833968030816288,small,higher_in_Others,0.030753222226729337,True
Asian,Others,mouth_upper_curvature_c2,571,143,1.7826352975631405,1.4284636668594148,1.6168498471334003,1.3402173457721285,47930.0,0.0012806586421612186,0.3091770801102935,0.3091770801102935,small,higher_in_Asian,0.04002058256753808,True
Asian,European,eb_position_asym,571,143,0.048107502769819996,0.05993419922493741,0.0377029108085749,0.0515963564558745,33414.0,0.0007783814034800661,-0.2779577609591947,0.2779577609591947,small,higher_in_European,0.007484436571923712,True
Asian,European,eye_fissure_height_r,571,143,0.06678802781386818,0.060496078982065916,0.0696309347592603,0.0647199909572549,47189.0,0.003922440708082405,0.2932947683728055,0.2932947683728055,small,higher_in_Asian,0.023533570343262512,True
Asian,European,eye_fissure_height_l,571,143,0.06592083620419778,0.05997532946535427,0.0683263593682104,0.0639040079478418,47015.0,0.005024691407631134,0.28072440336864746,0.28072440336864746,small,higher_in_Asian,0.02415717022899584,True
Asian,European,eye_fissure_height_mean,571,143,0.06635443200903299,0.06023570422371009,0.0690404032343087,0.0636759948594591,47120.0,0.004330176943160302,0.2888243483040791,0.2888243483040791,small,higher_in_Asian,0.023533570343262512,True
Asian,European,eye_fissure_height_asym,571,143,0.06370888565656398,0.11047647467221706,0.0349192164776077,0.0550800473515812,32432.0,0.00014147326446020062,-0.3780884281058434,0.3780884281058434,small,higher_in_European,0.002526308293932154,True
Asian,European,eye_fissure_slant_r,571,143,4.741706353683784,3.27965052778378,4.924054750718068,3.5138939533111677,51641.0,9.451340374794033e-07,0.49705878940455567,0.49705878940455567,small,higher_in_Asian,3.938058489497514e-05,True
Asian,European,eye_fissure_slant_l,571,143,4.980289485680303,3.5707035560206872,5.219529334985072,3.6292044251787527,51979.0,4.2820952922882307e-07,0.48455309641966554,0.48455309641966554,small,higher_in_Asian,2.6763095576801442e-05,True
