syndrome_name,ala_flare_angle,canthal_to_pupillary_ratio,cheek_area_asym,cheek_area_l,cheek_area_mean,cheek_area_r,chin_height,chin_pointedness_angle,chin_width,columella_hang_below_ala,columella_length,cupid_bow_drop,cupid_bow_peak_asym,eb_arch_asym,eb_arch_l,eb_arch_mean,eb_arch_r,eb_inter_distance,eb_lateral_thickness_asym,eb_lateral_thickness_l,eb_lateral_thickness_mean,eb_lateral_thickness_r,eb_medial_flare_l,eb_medial_flare_mean,eb_medial_flare_r,eb_position_asym,eb_position_l,eb_position_mean,eb_position_r,eb_thickness_asym,eb_thickness_l,eb_thickness_mean,eb_thickness_r,eye_area_asym,eye_area_l,eye_area_mean,eye_area_r,eye_epicanthus_angle_asym,eye_epicanthus_angle_l,eye_epicanthus_angle_mean,eye_epicanthus_angle_r,eye_fissure_aspect_l,eye_fissure_aspect_mean,eye_fissure_aspect_r,eye_fissure_fill_l,eye_fissure_fill_mean,eye_fissure_fill_r,eye_fissure_height_asym,eye_fissure_height_l,eye_fissure_height_mean,eye_fissure_height_r,eye_fissure_length_asym,eye_fissure_length_l,eye_fissure_length_mean,eye_fissure_length_r,eye_fissure_slant_asym,eye_fissure_slant_l,eye_fissure_slant_mean,eye_fissure_slant_r,eye_lower_lid_to_iris_asym,eye_lower_lid_to_iris_l,eye_lower_lid_to_iris_mean,eye_lower_lid_to_iris_r,eye_upper_lid_to_iris_asym,eye_upper_lid_to_iris_l,eye_upper_lid_to_iris_mean,eye_upper_lid_to_iris_r,face_aspect_ratio,face_asymmetry,face_roundness,face_triangularity,face_width_uniformity,forehead_height,forehead_taper_ratio,forehead_width_mid,forehead_width_upper,gaze_asym_norm,gaze_asym_x,gaze_asym_y,hairline_height,inter_canthal_distance,inter_pupillary_distance,iris_offset_x_l,iris_offset_x_r,iris_offset_y_l,iris_offset_y_r,jaw_bigonial_width,jaw_to_forehead_ratio,lip_midline_x_std,lip_outer_to_inner_area,lower_lip_eversion,lower_vermilion_height,malar_bulge_asym,malar_bulge_l,malar_bulge_mean,malar_bulge_r,midface_width,mouth_corner_drop,mouth_opening,mouth_tenting,mouth_triangularity,mouth_upper_curvature_c2,mouth_upper_fit_residual,mouth_width,nasolabial_angle,nose_ala_height_asym,nose_ala_height_l,nose_ala_height_mean,nose_ala_height_r,nose_base_width,nose_bridge_length,nose_bridge_width,nose_length,nose_tip_elevation,nose_tip_midline_dent,nose_tip_to_bridge_ratio,nose_tip_width,nose_to_face_area_ratio,nostril_region_area,outer_canthal_distance,philtrum_length,philtrum_width,upper_lip_eversion,upper_vermilion_height,vermilion_total
3-Methylglutaconic aciduria,-5.761432675953399,-44.371963193082415,-0.08115952578736295,-0.5035178973373644,4.169081440608387,4.7107848980665885,5.5225458824870035,50.45998280211239,-6.3984864755332564,4.139294648736149,-2.800536187651458,1.9205171708604716,-0.4803147634648196,-1.764651128763158,-27.757797442537413,-31.798225528303202,-27.958460708251508,-57.654209839351076,-0.18628242869410036,-2.549492017113092,-1.0010966287804346,1.465193311856784,-1.193663672854228,-0.26531626671061814,0.4299146983913281,1.8395888268459308,-41.722581722643035,-41.037118576617,-39.56572483419825,-0.3588934284085776,-26.400277065358253,-28.98062841166978,-3.7775733171105395,-1.8859337092449948,-2.6494403724322315,-2.4453923091930494,-2.11913449740273,-1.527636789747481,0.27752360734568077,-0.8883870404504298,-2.378943847762861,0.354437488592326,-0.11822305749667396,-0.7209144119100708,0.19436559622265567,-0.5246459829160978,-1.5414944920405538,-2.541191294413339,-0.9851091290696945,-1.0796496581538533,-1.1639370379049039,-1.4794711057154752,-5.728801019953465,-4.961235499331125,-1.7934019327213058,0.7652304623594399,1.5288641856001972,0.11061518806008735,-1.0847087113612741,-3.1595133408030494,7.890571218797312,2.002914408041246,1.2937885196421333,0.058084336884420676,-4.854323119161587,-1.586662034928242,-1.5285037358128615,4.699207783101484,-0.2894294879376609,5.064499412746644,0.9645158665674228,-0.2632801943138386,53.80881341386517,-31.880708251827123,-6.373950703342381,-7.590877708379333,10.274376981374834,-31.32211127536503,3.898158384679684,53.80881341386517,-58.476781736360905,-36.97603955400806,0.2544800099106471,-26.15788224608459,-22.950359047982595,-6.337523435978208,24.283491600277014,29.125817628878647,-2.402187518768483,-0.07560991035465874,-6.261704556199407,-7.186369530226442,-1.1572286178053206,-0.3081367480613647,27.695742056435606,3.347477584690485,-1.9754890466929051,-41.67098450969522,-32.06279457997645,-41.6563260461473,-41.71165288967694,-28.1417095299837,-37.28746701619988,-0.06544104463918438,-0.8838734054389945,-1.5602612517060326,-5.826219239447375,-5.678591320413046,-5.441758223411659,-6.997603487899001,2.4702872678824876,-48.86087830872424,1.3358525776903682,-4.2022305085214136,-0.427989690209897,-3.660829445176307,-29.17678542274639,-3.710341771094599,-3.4780552210544338,-48.28766580501183,6.308549862284428,-51.73535802747017,-25.578034507334905,-25.950988443147534,-25.45586750488568
3MC syndrome,1.0379003396602522,-0.2780665745883364,-1.5673679253268107,-5.952658975492434,-32.85257503509684,-1.2370902030326276,-0.05825869926657485,38.05557036158924,-34.84820768804198,-2.021478097499527,1.1449496808075135,39.50132350072941,-0.2171529572157293,-20.301754756505144,53.44029458793699,57.63065003933667,50.16903786981395,59.343047426969,-5.671234543771357,4.117476794008805,63.65322169523987,34.521856824576545,-7.379025030978986,-7.002938074808085,-5.965040802836259,-3.1196728723842,56.85747394705899,58.46171652823517,59.19043458768868,-4.497365776443829,51.913317647398095,71.34191771802533,63.20832946388363,-3.3585351309412115,1.8113186994670225,1.9083067211862252,1.9559548673237372,-16.26561997345822,0.661208762350339,0.11492357372755069,-0.32660107987416,-0.015527052664428869,-0.6421753590263747,-1.4593574487552414,-0.06422968159026847,-0.7708193391852778,-1.6572226072824603,-1.387892949105125,0.9771178647694981,0.6699437671434887,0.41303627937217563,-5.736493439659429,4.780676942774896,24.06654047977607,23.977209413694965,0.8049864503085958,-31.308427462314803,-32.75967131013202,-25.18401297655746,-2.9165727303517937,12.509648249819946,11.138845008897707,6.8002393085427935,0.16275426097118537,-4.799672185722547,-4.14363624252982,-0.9413932477085949,-5.94056804534753,-5.829646735310736,-1.7755220191959242,48.623107825212145,4.600851543114506,0.21370561884935954,28.686419361262654,54.19886793854181,53.388699860612974,6.51038994297176,-32.71157742818883,23.21785295524501,0.21755160492680525,54.078567883987596,60.778897244110354,15.842133191788854,-2.237246262630611,3.38029013993057,24.72686111642476,-41.553752396237165,-52.04404560309969,-23.39766650393874,56.165021479005595,21.304535716387672,18.14164641652595,-2.1962178900319524,-4.20627748617718,-46.11023467810178,-0.2577264033870931,5.332995500129041,-0.14384164254509924,-32.33739188944937,0.6476989061467493,0.21606971097378364,1.6673566066416816,-0.3332364261826657,-2.942641081687546,5.938024917898358,-2.479098463654158,21.297799874986133,21.91536025431452,22.322017586227005,-1.5116590168157977,-1.6687011459572205,40.488268544674725,19.206191638916735,4.643830899052094,39.08664920695047,-5.746311552497365,1.1121144344799427,-0.014873188056766483,0.12036389183209949,52.52432351329834,-2.3339513719427045,-2.3223026297768894,19.4992893096496,18.244347324462964,19.117151537502696
ACHONDROPLASIA; ACH,-1.2767266909135568,-1.6996732947100297,1.5896111001875084,-6.44642552380595,-6.946834931016127,0.20415148189125293,-3.175897457798061,4.710331981131688,-5.327303769757514,0.46830282013341157,-0.30986376320661635,3.750262329298811,-3.835521117182325,-5.044017463962813,-4.440565053513687,-5.249806519231076,-4.525817187001966,5.9189469371831605,-1.1203183400531664,-1.5623965838986418,2.662056667514662,4.103619225455627,1.1804679369325104,0.97061583854209,0.6693276239773026,-0.8545083566571771,-6.844469332961503,-6.51339170941414,-6.089008842091369,-3.121994659105171,1.5740483984092266,6.584313616801286,7.529734563197371,-4.428803497150361,8.786547626174974,9.281387529882844,9.486313496571212,-3.9961737973568856,6.946557792683783,6.0260527252053935,4.701215163029119,6.78586477920026,6.1916513552539785,5.418916079484811,6.91604207654381,6.127883052748299,5.062045744206037,-4.533626569248586,7.949687582359398,7.999889929604873,7.982496005120322,-1.7341339964241327,5.166950822023146,8.972827293937755,9.285351078441458,-1.0303071323385422,0.10227898165094242,-0.2022282426660071,-0.5247659819855983,-2.2996987514987315,0.6955321783100026,0.38045329697791336,0.09661849999216153,0.10293287247646078,-0.056544591547452644,-0.007258861698062629,0.05685610568133678,-2.662395345993917,-2.102858288809543,-3.752878855763296,9.62261738212096,35.326903864895854,38.99772851400693,6.888295004251464,13.322588236951436,12.967286281899218,1.0706059364923497,-3.461270061064948,3.2674905307518856,38.99772851400693,8.668558577679393,11.71470239594909,-1.9854705781725643,-5.28190101503741,-27.337512333368508,-7.98737073455735,-1.9012642715500974,-8.768050221822364,-2.337275042940205,3.5453689642036617,-4.595724852639402,-5.1068027188453256,1.4529045150427355,-5.097864709380923,-10.954854122911556,0.28559248867646436,7.4188969352580125,-4.436430458779951,-2.1241246892363974,-3.7480307904849437,-4.165248977854408,-3.5225918045953866,-5.087201748957016,2.788806218903714,2.7633366342781818,-3.984334977846779,0.7647522307723815,1.2041825106287476,1.6971980578584516,3.2056575196194386,0.029825642658369116,9.126607773895511,1.2997382699394096,0.1276545738286792,4.339661148252557,-0.058416117569414665,4.632844410665428,2.321570246617562,5.173090291692672,11.507039249556678,2.7861498875026305,-4.920012842629686,-5.013063331052878,-4.694814124306381,-5.191565458453021
"ACROFACIAL DYSOSTOSIS 1, NAGER TYPE; AFD1",4.857498189007668,-5.083537608003314,-27.079263444824498,-3.8082882978663974,-4.527151324586331,-0.058276535655056506,-28.333295085391065,6.191020682940228,-6.02489101941858,-4.72066341168572,1.6352281560380346,46.22794639682417,17.769863447922805,-5.93082459126613,4.610832917001741,3.9681977787133436,2.045976888968224,2.4193381956020263,-30.704078807120176,0.5870748190972954,36.03874546900695,5.275294793956125,1.4268342185319385,2.4442814265977426,3.12469209313934,-1.311099665888247,2.894719135764116,2.614200067766706,2.2944643602503727,-5.709712782760534,5.295762919316593,39.21531603584929,27.086262180869603,-2.5341792037316466,0.2481628615781089,0.43176622572282713,0.6447613422147616,-4.71034490741452,2.621452761898444,2.068782996660071,1.4966360364262985,0.23996452003134805,-0.11577240115994826,-0.5277408522917414,0.3886861002634068,-0.06163632493213049,-0.5592716606124208,-2.191021446745129,0.2257461555316,0.1730531777393069,0.11733210675560464,-19.75186029420958,0.3964670144142506,2.5994226553518565,3.843953769816793,-1.189209168255521,-22.533217957334262,-25.265072241594694,-25.84751005478853,-3.1767338512198275,0.9563335877800876,0.49915621231806107,0.08236224587522158,0.02044538405615747,-0.07226637214664913,0.13291759204593778,0.4309440252112411,-3.470640773810364,-5.647856604749635,0.10973215056107835,24.80616215049046,0.33206740778736626,3.827229442184095,3.412103128974224,22.934492718401295,6.777234336278619,56.66281037382211,-6.70695672434833,1.9411518794174534,3.7800441021105935,-0.7184869546967916,4.599605239686673,2.7200005349799876,-3.1049838585186618,-0.1032356764313961,0.3779192691769199,-6.631127895510574,-25.06862524288689,-1.7584202916626097,1.4137096171742767,-0.21733091513270728,-0.20867170348007513,-20.025838528602556,-3.2278541220757075,-4.504082171723435,1.4712973127357765,-1.2033183624017094,-5.442386671195174,-4.114254995285107,-4.503851613240088,-4.820692332131984,-2.833695186000956,-2.6157195187630635,-3.0247803738762427,29.082000552123915,-0.09225915136824217,29.96227715746869,30.332292750150884,30.37212524990097,-3.1844356621950296,-1.9316541886479903,5.149903384409928,6.002117124855629,4.857147124473874,2.5351996773240724,-4.231414540263937,-0.2502859632741694,-0.5401469733960584,-0.3140915401561514,1.9239330221650746,64.79671786237243,-23.631916879851385,-0.5880077098527375,-1.5222853033706798,-0.7176786344698058
ACROMICRIC DYSPLASIA; ACMICD,18.923630664002385,41.32440768781473,-36.60051799280931,-1.426022511107314,-2.6022885734713856,-0.6561144720215547,-4.450946584108532,4.189735501604655,-46.95757481930215,-29.81525933911332,2.4373935713081663,35.17091301669713,-0.026820877764937256,-4.681680792492241,3.8552332274230383,16.64849511844008,16.199386165256108,-2.384173107307019,-33.43670496878299,3.6859014732683923,50.76564163868841,17.790809452838687,0.27965748521023986,2.21647807655423,3.8170742231469235,-1.40056658848779,38.04274371021975,37.03910552546914,35.24677230376862,-30.27530065680253,20.585193754345564,35.109272496033036,28.44437409636267,-0.5538269027219621,-2.826601280254237,-2.520345725608357,-2.0483401562435004,-0.7995606120945494,3.327129219023571,3.517304897488777,3.379438355513895,-0.9299940717758433,-0.656380685030885,-0.38558175468996825,-0.394499764841354,-0.18738279914082284,-0.019394444950952196,3.4017630269165733,-2.2982072958302306,-1.9423002273035859,-1.5512162769653082,-28.840476503226363,-4.455593080254092,-5.379116801186284,-4.3084379827698545,0.32244186633210925,1.7305734725765274,0.056958495589521534,-1.4920979925995388,3.171005397855073,7.883600943251952,3.6892179311196296,4.141700558646458,-1.2374682203373721,-0.7129484392620247,-1.6829890315559568,-2.5337078086894027,-1.680377263476838,-19.777649026783262,17.063689402468537,37.01179083023907,-33.84244060410078,3.175510534819482,-4.305393561954942,0.7519005385914467,-0.030397337718684195,5.296290052523199,47.396975447796315,4.8987182186490115,3.1870378003892945,2.40517993794153,-29.567680189815515,-4.064433842736264,28.582903743915622,2.8020233727951465,4.971416586198397,-37.4411922202681,-4.6514836286673225,-20.90542177029645,35.24509859153645,40.15263795363166,39.50858929035589,-29.657176119362294,-0.49215742788181366,0.2488773559842817,0.6181321182271053,-4.403862705179195,3.7964288911373947,-4.692200538160843,4.801259956845062,4.3556964137379035,23.65220063643023,0.9173738224624015,-5.186133039061841,34.50863464831089,-1.6600659547744547,19.403433016269076,18.509087425344347,5.425491034212146,-2.491814603474625,-3.1956398746054564,-2.2630233031222664,0.484818677917792,3.583987962933985,1.5042330830613044,0.623061915316248,-0.5267132611360748,-2.2897637487588125,-3.066703867703204,-3.0249237501553417,2.563014639896288,-1.462572529658161,39.25628320383305,40.949059328819295,41.8654753519834
"AGENESIS OF CORPUS CALLOSUM, CARDIAC, OCULAR, AND GENITAL SYNDROME; ACOGS",-0.18406863949617758,-1.8522561101161727,-28.682471232749528,-2.4079082897714477,-2.0057150443112164,0.2375955882688905,0.26793649478299936,8.555730698050045,-2.465926045341144,-2.806615471293922,2.806821946888542,6.227914810575918,-1.472596870286437,-2.8031281781089037,-2.6915260634005906,-5.740879698705307,-6.730409709123336,-0.18270589882142743,-5.528254966657432,-3.2702566301225118,-1.4190980513711409,1.5894060072290346,1.805805874828153,3.623606018830731,4.845508801060878,10.082023451127885,-4.62472305544469,-5.818870642780211,-6.768720244570137,-5.3544538773184565,0.19459383357063983,1.7862231783761902,2.188944783470336,-0.2798919197380392,0.15625013203351654,0.25419701916264026,0.35664641411217396,-3.3898518071969406,-0.18639470654797555,-0.39457621044977403,-0.5903902153804598,-0.277835287244409,-0.6664887253955185,-1.1570443825565693,-0.24536887840319585,-0.7440422352317061,-1.3067715315311044,-0.14396401250139182,-0.027670742472205967,-0.09025552517426068,-0.1560887439369566,-4.101525307704963,0.38699254274775347,2.0393191444319725,3.1141491922707765,-1.4230567106840566,-5.263256844169029,-5.923510169677037,-6.046937049449676,-2.145407493630302,2.095254936887609,1.9626615257245295,1.6085831614296966,0.7496974509136145,-1.2452599493752718,-1.3588126909377682,-1.3224606245107333,0.5671899949325209,-5.96010012705502,0.44287131618580017,4.811741177172679,3.4981347223594814,29.397270608276365,0.7186164655463937,6.821298017499738,5.891176031934739,11.36740987330379,-2.223845801519114,1.3744815278091749,29.397270608276365,0.26414544262160256,2.6118264461177425,0.9912852663760421,-0.8495135800173377,-41.50269630644294,-41.70598249018042,-1.3958437419433332,-4.2570747555987065,-4.355326750716392,0.3437857032733635,0.9021062452196752,0.28224203573725715,-1.5544561011744,-3.267215404845949,-2.771368796993056,1.9375605570452887,0.9912046416820888,-0.9200388253341938,-5.167362304011348,-0.11641061949191471,-0.6737854359376458,0.25153787011675527,-1.618641099358188,-0.6906346882756359,6.732364598892353,-3.256095454528065,1.9203727077113253,2.298512869661698,2.494225255206135,-2.0653924141894824,-3.3936746971303324,2.5954583081809464,-2.127327799256532,1.6563392012939575,0.26420177281010115,-2.0365772108126734,-0.09108234843955905,-3.4512336714061806,0.6788548369190388,2.0240281667063544,8.58950770866937,-6.526723517926055,-0.16523637098142066,0.13107210426687727,0.23696125827914863
AL KAISSI SYNDROME; ALKAS,-5.066727371677315,37.33462977074989,2.2569077884982254,-1.0874936775505313,-4.419062175869386,-3.0555467672219114,-3.9020551571481583,3.755271554237972,-27.727363571844364,4.427357823214355,-5.523585881374813,8.377660443147354,3.3822197914652845,3.226214166336594,7.991637828658869,9.544410982938347,8.552265309770789,54.009890870691294,-0.5037323214483691,4.212779485728305,30.956230754029214,1.43761702970784,-7.654412746508714,-6.5691343218462945,-4.929764741574299,-3.03726435441663,0.35391175501077016,0.18162441160051357,0.014104692353512287,-1.6670707688628754,38.090096918074195,58.056691757371695,10.121099690940218,-0.6278685007466401,5.015599395497657,4.291553435944449,3.4504917779264046,-4.451685768200372,4.185186422292077,4.074232299198789,3.726087758326129,3.7276427366647207,3.7990039474954225,3.703804266633565,3.6701771024344985,3.7475506822703473,3.6099421368552203,-1.0221842196499342,4.6137473996938185,4.200388821380198,3.7366823173715806,-0.5037266248384333,4.9212729908331125,4.12150063547876,1.253452355365137,-6.3231352339292055,6.740537108697834,7.472041144356615,7.521682063719195,-2.957087033495089,-0.03518947986263596,-0.07478517798250799,-0.11806422869271051,0.01594048652568711,0.5049420388843165,0.5201220147812695,0.5364675525434469,-50.71996210877747,-1.4098704611832604,-6.666176164561128,45.722989088198645,7.1910643137890125,9.566563010773796,35.3219744649016,34.50912671847234,36.424301642844384,6.019324080692165,11.423957428518108,1.204790282038286,9.566563010773796,56.22059894215343,6.122322690810013,-6.543274110639656,4.328191156577406,-25.394264105961877,-7.890864490754653,-5.001026120981978,-31.59651750252547,-2.747151637715758,0.7461466073885938,-2.280478970124142,-2.260028124588495,2.7996237650095934,-1.1375086729619976,-60.11486605883333,-4.975827688292163,51.43967375703489,-33.905660455005965,-6.537040364228909,-33.37588503894807,-33.11958647552439,-30.761634219748185,-7.197321633657751,6.904098341222617,0.26961347022138654,3.7529845792954304,9.436015664590695,9.06893865339534,8.508223723571815,31.079115080119337,5.576054114379321,54.504150408764374,7.693947125391489,-1.0676288707818877,63.831905228447525,4.754977238397563,34.967256633415424,34.24643832400118,52.30141228908208,34.96950105648251,0.3652018316150355,-27.80233729008873,-4.633577880303915,-5.777906034181952,-4.111919310954039
AL-RAQAD SYNDROME; ARS,-6.746301676879509,-30.092921918270086,0.27858713961635057,-6.884092766318879,2.821992593638955,10.315828464681399,1.235763156148481,6.011136095668925,-9.31115381462922,6.4565026323952734,-5.148194767821652,-1.3647249063606488,-3.3481944684154463,-2.360709545887745,0.39023765225222856,-1.682603215160794,-4.183339429016442,-5.283112502947702,2.8925952414732614,-8.636972616865455,2.611937922041031,10.342931936921497,-7.6429356474474535,-8.751335088916862,-8.774417912079128,11.03238468142662,-6.964248466667976,-5.794631169004335,-4.241219111405736,5.625667117869708,-9.120773649359379,-1.7375626674652473,7.076505594315001,-0.025900238545231685,1.9369734989498548,3.507853256043436,4.905774872448852,-2.6301745788554856,5.527998113440788,2.3047718196252776,-0.09697959179005693,4.828137948716488,2.9095712884682596,1.0619463157117652,5.04169322377484,2.5499883667315126,0.23810146049174372,-2.3251872553746584,3.260869627496406,3.557486241315029,3.858553016597157,3.7188950325190047,-3.1865647659429404,4.397236610114467,9.56649239742935,6.7599277146932275,6.09674364331378,5.251390484973783,3.726100561712485,-4.179213691416709,1.3983171208325418,0.9714123973011165,0.45856591594279505,0.1436050064263551,-0.4685520319211125,-0.5458612664146544,-0.602744392222956,0.7509666047998242,1.7259231322557473,0.2261122759949643,7.238872534866125,1.621185694784587,44.254501322370785,-0.8642567384224902,1.2100320078823745,0.7841522641087357,4.900247586640555,-7.622789203933841,5.249655490681437,44.3398385370934,-7.034768240421806,1.2489065067039042,-1.970024863181692,-27.880287904208846,-4.980565334260558,-3.4791113939812437,0.33154332136782044,-0.21581762687207096,3.0159116307571447,-3.74455370718862,-5.409977859838292,-6.179820727850499,1.2245689433084772,-9.221766148399373,0.6331456853355388,9.458059215651735,1.029814517978084,-4.0788285032505245,-2.6540684333936007,-3.5527194949611327,-4.216202478695035,-3.885906938693003,-2.647765692336769,0.43037856001485847,-4.236996439422683,3.5919116351822904,-7.102947108663406,-6.510291797262457,-5.669301191422092,-0.6003780136129991,5.407255803575143,-6.522009905716512,1.7061667782851189,-5.779678069384892,3.41947901081557,0.6992675656813884,-2.375102442141323,0.7824261644035465,0.5907166630317436,-0.17376910849955465,-9.417082916389113,-5.966232179307511,-5.399373373766061,-4.453864514391334,-5.768428063331105
ALAZAMI SYNDROME; ALAZS,-2.0729799106205924,-3.1518889143922624,0.6117593215907998,-0.1515267903743124,-1.974881342482027,-1.2716699464097858,-6.015113756049217,-1.0707678618016925,0.9416768177241275,2.0468383656584783,-1.8340551968640464,34.87920089634765,4.359120080799483,-4.924553194994302,-8.502890254126399,-9.264533245230284,-7.70323548891841,1.175424545848115,0.49577508861667907,-2.7547188361044963,-8.038406279144919,-1.6002360556936281,-0.21853514657355141,0.21381124656725042,0.681648868522196,4.817937255924271,-9.901354054586294,-9.79756102637617,-9.507357352330379,-1.385620497294028,-4.83187285943474,-4.063355703333275,-0.8449775674870872,-3.270275464129053,1.1760310432655765,0.866371607559901,0.5320002143764077,-0.5129824435443425,-0.47452409231974796,-0.7346859529492855,-0.9076489095827869,0.1516025733482023,0.01659770844866828,-0.10688657481894208,0.002798110810283853,-0.11650994898981192,-0.24993727474851576,-3.1131113607255134,0.8435763452514471,0.5739940035445907,0.31559462535996397,-0.7810858762056825,2.8562772385772024,3.8363563899360402,2.828888573810925,-5.033047894900044,2.080954485624411,1.4515221740010495,0.8440072266051961,-2.7527310961002227,-0.0933386909412077,-0.3743386610169122,-0.6704886927705346,0.033579243228845514,-0.0798228299073878,0.02967528881993352,0.17097835316420892,-6.168455282964199,-0.4310359030430009,-7.823482344489243,1.38148195790862,-3.6351339266953797,7.998174682589003,2.0302255800322557,5.105208943643414,4.715485543390269,0.1598986526001467,-1.2153821248176695,3.015615067861528,7.927770327617216,-0.6925498636399516,1.929049266999006,1.2382642551660943,0.15093061665747537,-3.8721859435064587,-2.817264234374976,-27.84840910687928,-7.95250867856403,0.09487865407399512,0.7900794689376612,8.927469325796121,9.050812025381724,-0.3983152322147431,-0.7850194066197226,-3.77945731918232,-0.05963053543741532,-2.883239184769547,1.4481912955643723,-1.117732408090112,2.3209676525275476,2.1125458376449937,0.9755843122840481,3.9291560084946866,0.23776430269754528,-0.9242696275129123,0.022928649325563745,6.167302425467969,6.027913811716572,5.895801080325474,5.616496044181905,1.658140923705383,6.81973670172511,-1.353339201915473,-0.728560442487759,3.937893986554598,6.634417612845065,8.117496290442478,4.186747140417408,8.425763554998921,2.584306235259164,0.8659516742821919,1.7704951910656308,7.5044531443618165,5.705398284301088,8.055071437345893
ALLAN-HERNDON-DUDLEY SYNDROME; AHDS,0.03390520209609076,-0.08050435358792729,0.520816782483945,-0.6401395468190798,4.0504152509342095,5.187475069681696,-5.151075772961453,0.9811255630233658,1.3113284992793743,-45.7110007451775,12.990671597172174,-2.5002939119091225,9.362041215767883,-2.352814525151998,4.700059024748053,6.913597803560677,7.079798192649199,-0.0994623472998207,3.7169540552567764,-1.0673752759960236,1.7629657104485257,2.520519509995022,6.99104498199478,5.554862971027297,3.555996213219719,33.47098592848225,0.9557076467412103,2.889559795661027,4.947461948593651,4.991996575914756,1.1674459680141318,7.00688206169045,7.657761525135213,-1.1678562991672887,2.998920476173381,3.7630828241527516,4.252101314567901,1.9670007299646681,6.228647561800201,5.226831777816178,3.6753975006482484,4.42958240054728,4.173055166090482,3.5921112401485393,4.712480103190969,4.269944431162691,3.475985825695844,-2.8403393841246958,3.7759663117225895,4.097566681077389,4.3057271711530145,3.6782887984877477,-0.2481104280197037,1.1044102125356952,2.277481688575285,4.631458531347998,-2.3191026080352772,-2.757948478109374,-2.7989003640458945,-2.700350594490035,-0.43151196385906554,-1.026800864589662,-1.5614582276100903,0.16295199195736404,1.2502047469467357,1.8264636714237978,2.3317862849762396,-3.8512778943011887,5.331057753706262,-0.6304357225510192,-2.170852954793061,-6.663189869674602,-3.163968992606848,-4.737658192897339,-0.3746889880286178,-1.1460695612212382,-4.556930194912504,0.020552303603833606,4.728007983973413,-3.1105629656468756,1.9371734066490793,2.2759124098499455,-3.810974542462998,-3.447220853412426,-5.783226898354667,-4.514358971455752,-6.233142483836061,-1.1179279187083726,0.16471466232504867,-5.214461600778863,3.8073131451073596,4.695500181893087,5.808737798021261,-2.0962126629515696,-1.7971693055829054,1.2019060518486269,-7.8958711060519295,46.31421145334126,10.872786115145738,46.64625616821125,46.37397674271643,57.61620903514796,41.4775070142495,-7.8222025506919906,-1.9844108705532815,-1.4140047788422172,10.88935847858509,11.338242425597292,11.591240254934338,-10.770556150079095,-12.59188934753788,-4.09896135184444,-8.803884840579093,12.428186273334429,-6.114753157446299,-8.378960190437384,-7.955221195764484,-11.367153760246717,2.5393963425244355,1.9671235200447401,9.040474011020995,4.4352728107941,6.650503821222217,8.626360111125038,6.937860760906076
