syndrome_name,feature,n_disease,n_healthy,disease_mean,healthy_mean,disease_median,healthy_median,mean_difference,hedges_g,abs_hedges_g,mann_whitney_u,p_value,global_fdr_q_value,global_significant_fdr,within_disease_fdr_q_value,bootstrap_direction_stability,hedges_g_bootstrap_ci_lower,hedges_g_bootstrap_ci_upper,pds_effect_component,pds_sample_reliability,pds_reliability_component,pds_q_multiplier,pds_normalized,pds_signed,pds_absolute,pds_category,pds_within_disease_percentile
TAKENOUCHI-KOSAKI SYNDROME; TKS,malar_bulge_mean,20,1000,0.03554134888237637,0.041133152029203396,0.03471040443535355,0.041569817659584396,-0.005591803146827029,-0.7659009313993422,0.7659009313993422,6352.0,0.0051717799820207,0.030506920625652325,True,0.09235321396465535,0.991,-1.3998717810801002,-0.16825781218021976,0.36526703316451337,0.3934693402873666,0.8416173350718417,0.8,-0.24593205363321258,-24.593205363321257,24.593205363321257,weak,95.19999999999999
TAKENOUCHI-KOSAKI SYNDROME; TKS,eb_inter_distance,20,1000,0.20361159385129696,0.19508790491641834,0.20288478460048537,0.1946657550211888,0.00852368893487862,0.6883509454703811,0.6883509454703811,13361.0,0.009991486954612794,0.04953444401518152,True,0.10407798911054994,0.988,0.06295321750229495,1.2632087689668625,0.3311999720327681,0.3934693402873666,0.8393673350718416,0.8,0.22239875032081044,22.239875032081045,22.239875032081045,weak,94.39999999999999
TAKENOUCHI-KOSAKI SYNDROME; TKS,canthal_to_pupillary_ratio,20,1000,0.5731658789454279,0.5538799842751869,0.5730449912180011,0.5521935516504053,0.019285894670241,0.6401050510997957,0.6401050510997957,13377.0,0.00964259581714709,0.04825678030948579,True,0.10407798911054994,0.998,0.17909168501764133,1.0883411666261718,0.3095544143298058,0.3934693402873666,0.8468673350718416,0.8,0.20972121753856587,20.972121753856587,20.972121753856587,weak,93.60000000000001
TAKENOUCHI-KOSAKI SYNDROME; TKS,midface_width,20,1000,0.6015277673058648,0.5845410153371066,0.6068838503363552,0.5821599622558911,0.016986751968758207,0.6290353113436745,0.6290353113436745,13474.0,0.007750534313666427,0.041005680294632744,True,0.10407798911054994,1.0,0.2142444494789139,1.086510978201967,0.30454137960656036,0.3934693402873666,0.8483673350718417,0.8,0.2066903669087358,20.66903669087358,20.66903669087358,weak,92.80000000000001
TAKENOUCHI-KOSAKI SYNDROME; TKS,nasolabial_angle,20,1000,173.24581423267884,167.70468349809596,174.74088751348,169.91055811664748,5.541130734582879,0.5917907795327054,0.5917907795327054,13496.0,0.007370724156891605,0.039560635023721674,True,0.10407798911054994,1.0,0.31998459004567215,0.8424246228694922,0.2875518562038027,0.3934693402873666,0.8483673350718417,0.8,0.19515968155406524,19.515968155406522,19.515968155406522,minimal,92.0
TAKENOUCHI-KOSAKI SYNDROME; TKS,philtrum_width,20,1000,0.29254399495706757,0.30083607043358984,0.29152013354418227,0.29853820694786065,-0.008292075476522276,-0.5319792454872586,0.5319792454872586,6314.0,0.004724147542923174,0.02857088416146796,True,0.09235321396465535,0.997,-0.8807008767756781,-0.1303507519628944,0.2598892422570576,0.3934693402873666,0.8461173350718416,0.8,-0.17591743445790547,-17.59174344579055,17.59174344579055,minimal,91.2
TATTON-BROWN-RAHMAN SYNDROME; TBRS,philtrum_length,47,1000,0.34982420681391707,0.2853396846828058,0.3454213550965869,0.2846329595436373,0.06448452213111128,1.3060739435958952,1.3060739435958952,38145.0,4.891073609967693e-13,8.468979597025772e-11,True,3.056921006229808e-11,1.0,1.0020672545997884,1.652897199837787,0.5737108859983004,0.6911810203119801,0.922795255077995,1.0,0.5294176833858242,52.94176833858242,52.94176833858242,moderate,100.0
TATTON-BROWN-RAHMAN SYNDROME; TBRS,iris_offset_y_l,47,1000,-0.08156546908960287,-0.05283598202074236,-0.0805431114097451,-0.0554781183013919,-0.028729487068860506,-0.9891698295138334,0.9891698295138334,8411.0,9.516664266645886e-14,1.9142943302652003e-11,True,1.1895830333307357e-11,1.0,-1.1548245257493168,-0.8249771576848178,0.45784783390570816,0.6911810203119801,0.922795255077995,1.0,-0.42249980867592546,-42.24998086759255,42.24998086759255,moderate,99.2
TATTON-BROWN-RAHMAN SYNDROME; TBRS,chin_pointedness_angle,47,1000,156.30455176816068,151.7238655812974,156.8142499449738,151.76310289603077,4.580686186863289,0.9317865537005846,0.9317865537005846,34903.0,1.8221371436673073e-08,9.94909237953315e-07,True,3.246715303580902e-07,1.0,0.6325260119765382,1.2290186680645403,0.43487519579989586,0.6911810203119801,0.922795255077995,1.0,0.4013007672352579,40.13007672352579,40.13007672352579,moderate,98.4
TATTON-BROWN-RAHMAN SYNDROME; TBRS,iris_offset_y_r,47,1000,-0.07969045661948111,-0.05512897935743082,-0.0805467831343324,-0.05803902963138405,-0.02456147726205029,-0.8979141056003168,0.8979141056003168,9785.0,1.2944407497648816e-11,1.6836737919224763e-09,True,5.39350312402034e-10,1.0,-1.063125799544087,-0.7200530243839737,0.4210413242851547,0.6911810203119801,0.922795255077995,1.0,-0.3885349362420962,-38.85349362420962,38.85349362420962,weak,97.6
