syndrome_name,ala_flare_angle,canthal_to_pupillary_ratio,cheek_area_asym,cheek_area_l,cheek_area_mean,cheek_area_r,chin_height,chin_pointedness_angle,chin_width,columella_hang_below_ala,columella_length,cupid_bow_drop,cupid_bow_peak_asym,eb_arch_asym,eb_arch_l,eb_arch_mean,eb_arch_r,eb_inter_distance,eb_lateral_thickness_asym,eb_lateral_thickness_l,eb_lateral_thickness_mean,eb_lateral_thickness_r,eb_medial_flare_l,eb_medial_flare_mean,eb_medial_flare_r,eb_position_asym,eb_position_l,eb_position_mean,eb_position_r,eb_thickness_asym,eb_thickness_l,eb_thickness_mean,eb_thickness_r,eye_area_asym,eye_area_l,eye_area_mean,eye_area_r,eye_epicanthus_angle_asym,eye_epicanthus_angle_l,eye_epicanthus_angle_mean,eye_epicanthus_angle_r,eye_fissure_aspect_l,eye_fissure_aspect_mean,eye_fissure_aspect_r,eye_fissure_fill_l,eye_fissure_fill_mean,eye_fissure_fill_r,eye_fissure_height_asym,eye_fissure_height_l,eye_fissure_height_mean,eye_fissure_height_r,eye_fissure_length_asym,eye_fissure_length_l,eye_fissure_length_mean,eye_fissure_length_r,eye_fissure_slant_asym,eye_fissure_slant_l,eye_fissure_slant_mean,eye_fissure_slant_r,eye_lower_lid_to_iris_asym,eye_lower_lid_to_iris_l,eye_lower_lid_to_iris_mean,eye_lower_lid_to_iris_r,eye_upper_lid_to_iris_asym,eye_upper_lid_to_iris_l,eye_upper_lid_to_iris_mean,eye_upper_lid_to_iris_r,face_aspect_ratio,face_asymmetry,face_roundness,face_triangularity,face_width_uniformity,forehead_height,forehead_taper_ratio,forehead_width_mid,forehead_width_upper,gaze_asym_norm,gaze_asym_x,gaze_asym_y,hairline_height,inter_canthal_distance,inter_pupillary_distance,iris_offset_x_l,iris_offset_x_r,iris_offset_y_l,iris_offset_y_r,jaw_bigonial_width,jaw_to_forehead_ratio,lip_midline_x_std,lip_outer_to_inner_area,lower_lip_eversion,lower_vermilion_height,malar_bulge_asym,malar_bulge_l,malar_bulge_mean,malar_bulge_r,midface_width,mouth_corner_drop,mouth_opening,mouth_tenting,mouth_triangularity,mouth_upper_curvature_c2,mouth_upper_fit_residual,mouth_width,nasolabial_angle,nose_ala_height_asym,nose_ala_height_l,nose_ala_height_mean,nose_ala_height_r,nose_base_width,nose_bridge_length,nose_bridge_width,nose_length,nose_tip_elevation,nose_tip_midline_dent,nose_tip_to_bridge_ratio,nose_tip_width,nose_to_face_area_ratio,nostril_region_area,outer_canthal_distance,philtrum_length,philtrum_width,upper_lip_eversion,upper_vermilion_height,vermilion_total
"COGNITIVE FUNCTION 1, SOCIAL; CGF1",0.040350268037183876,-0.011859315710824955,-0.03154624910057262,-0.0075967831481109655,-0.22553252745669397,-0.04408913847991621,-0.2316918965049476,0.06015418395822065,-0.24493066962278803,-0.04280553035360181,0.029951662666406774,0.4168978782404181,0.013055833152219769,-0.057475701698272194,0.4178659515820131,0.49809595956515534,0.4643023300426388,0.5237177608014171,-0.026937895341678893,0.04277740131256663,0.3429191134890559,0.027029582197030975,-0.07395616862328307,-0.08311632576049639,-0.2683174312068059,-0.017388041606577306,0.34077840831990863,0.365359364824897,0.3823788459563938,-0.01604539551851904,0.5161589959619544,0.6555097601632338,0.5070253331838638,-0.01274078762010473,0.05877733722366509,0.05667056568882478,0.05278108417911447,-0.018477207472244465,0.030721228956143765,0.025176100393395427,0.01767037323708372,0.01341666562231025,0.011960710023323452,0.009783830875024511,0.013831393495813239,0.012642367918763199,0.010525200824846499,-0.02610178182669587,0.0397670992333869,0.037631453199598645,0.034474480394932276,-0.003633338762435524,0.3720465967526115,0.4350091611399315,0.3524730626351065,-0.015751969845732412,0.012244139240779705,0.014990010044644076,0.01553896015162629,-0.0227038612550968,0.07657372341355632,0.06397837892402866,0.01352908939582061,0.0027594562697601023,-0.006470562635671536,-0.004225558052272294,-0.0016964641906298441,-0.41687354049341535,-0.027336576939471675,-0.03887570559851152,0.4227254972380287,0.04565713136686575,0.03581337430470933,0.3662602963258388,0.4487323327398332,0.45483316250330413,-0.0018043824504608652,-0.024582857854311465,0.05675297583893579,0.035637800184980035,0.45014459310026067,0.5472175626171014,0.0016991238959869494,-0.017053242981237882,-0.017459760189658582,-0.00041053057355709953,-0.24634343082568375,-0.43256592951285305,-0.03912383940403688,0.2803830866060093,0.24174749217484937,0.2428590985943902,0.015074598492488347,-0.022738089286743843,-0.6051767339514188,-0.04134540969878276,0.39991002753165106,-0.00020036807206211458,-0.059279186452195314,0.0068914622549982865,0.0038480081337925326,-0.0006200920410272707,0.0032536460195373863,0.06347734950910644,0.043360191463011934,-0.02020891347544054,0.4804536999244946,0.47898394465065947,0.4725563409324276,0.2713561300311684,-0.03379931991527616,0.509400309579449,0.010979742302436745,0.0656916490280757,0.41950645727444247,0.21786866904800603,0.46021695629764814,0.04539076973285596,0.38815347872862793,0.5545353842410512,0.004625903953820393,-0.03919878296006203,0.38934572041004156,0.34881249286327937,0.2704964603776907
COHEN SYNDROME; COH1,-0.036495051442484945,-0.025392543612869703,-0.01689776631714391,0.021110633975176988,0.10516544350493631,-0.00021411071334507628,0.0003782194125879269,0.4208846758293316,-0.22875591406049695,0.029126872837887983,-0.023512078790856004,0.015506612562616432,0.001370017912841388,-0.008705272817691864,-0.015127800532284187,-0.003226593724696559,0.006308397518923821,-0.42903576089073786,-0.027353845572192084,0.034099888175325,0.28615467535969386,0.010899928344556458,0.16092468312047367,0.2107730363580632,0.1599796486271765,-0.003312961857576517,-0.0042237314938606075,-0.0019630379585477225,-2.326192066408529e-07,-0.028148827565809154,0.010596759130083276,0.008055685718750132,0.0005314993150472766,-0.17425037363096788,-0.21072300883225156,-0.21845142082809202,-0.2209131952407687,-0.019857869686294823,-0.021971200303104097,-0.020725550273720673,-0.018024956149441333,-0.02690582321110874,-0.026088280280480793,-0.024595422420570504,-0.02803405998311298,-0.027576428221222648,-0.02576952604043741,-0.025012379929007296,-0.16830417088036254,-0.1701373597516221,-0.17002347992497763,-0.03205901421371316,-0.25762681727885234,-0.34392230068874435,-0.3061136737488173,-0.018737437130791047,-0.12167694218813484,-0.12951150592505095,-0.12534503987322065,-0.023215452132750725,0.1552070628226616,0.14515624701662302,0.1212206482803928,0.0006616210871767893,-0.13210803423938197,-0.12203274041223429,-0.09868757356020277,0.001423604545823087,-0.03388816326671076,0.15305190263186627,0.024094330148232923,-0.13166222578312167,0.2197426933522774,-0.3163230016586954,-0.03286952790608799,-0.1466525186193921,0.05985850741351687,-0.29987707033659217,0.142589601493161,0.2197426933522774,-0.27865468902423196,-0.22782431831133643,0.18361946799257828,-0.02096427299529788,-0.3225472284999407,-0.284165616896507,0.0009625423651321844,0.0293894791775678,-0.11890105624078173,-0.02255331055014754,0.12741910651447788,0.12296874764227453,-0.031533434317915374,0.027552302567197453,0.307673557632862,0.00035437619246825574,-0.0364589771350379,0.00029398302402344474,-0.0011639620856826796,0.002027164771865796,0.0009392660553005774,0.015753163463181695,-0.010296591319962757,-0.035583166441146584,0.034360307357128306,-0.021307210886234773,-0.030350003511407778,-0.0301980435440313,-0.029874185663238337,-0.2220420011466585,0.020313307652689516,-0.45749141849893965,0.010083147157936503,-0.01853418538750164,0.32001706220238474,-0.011089931374659037,-0.28501202275218773,-0.034890000796140935,-0.13780090844151993,-0.4143735682701094,-0.2936454774845572,-0.0032175900419966655,0.0028235324192385923,0.0041138634981673005,0.02471269807634816
COHEN-GIBSON SYNDROME; COGIS,-0.007964305146174001,0.004791950545608819,-0.10222341434172283,-0.0010325377868300265,-0.040600408796484785,-0.036941727463336314,0.0017575184596394695,0.0832084778930674,-0.040500838309013236,0.01213941771015931,-0.0030290535253107297,0.08379706457989168,0.01420087517227239,-0.03663649918985451,0.02341601879065577,0.03518354508006728,0.03348502732432954,0.03265701157424802,-0.09063185355508663,0.010113916166697304,-0.00044571259731403636,-0.011758624773947261,-0.008037133030992736,-0.003444090129597456,0.0004753367303941111,0.034805901402346635,-0.021388661945290856,-0.029451974521817404,-0.03581865304199112,-0.08778705467084803,0.04970943026115607,0.06429060609335245,0.03850985544690279,-0.03881660992680191,-0.018298652736528115,-0.014741380853167901,-0.01270589549496347,-0.0501481852927719,-0.02660199186797155,-0.027481887475595233,-0.026779501349595596,-0.019253036577693842,-0.015772083314794027,-0.012081065564872512,-0.020287048687583534,-0.017396174656035646,-0.014173855263907917,-0.018915349591026576,-0.01755843882392952,-0.014182408629680525,-0.011494330669439796,-0.31897628244585957,-0.0059280943788900045,-0.007234863266539343,-0.005221346891472588,-0.018831546104525167,-0.0471481186310305,-0.04362288495780139,-0.034920268315558806,-0.01997166520817355,0.013222121337288369,0.01451086082606837,0.013904873066227319,0.0013427407544159059,-0.007657840381426869,-0.009491953340757713,-0.010580201138143931,-0.06041949734922225,-0.08294762787591316,0.020334242410980554,0.04199984484871371,-0.029421879195309936,0.0534801107499337,0.01965708768869073,0.01118259527577186,0.013492524800848494,0.0016773777958774662,-0.03374310946956597,0.009449738642933463,0.05374534495053165,0.03587673167974398,0.029148466403859742,0.010271745835272392,-0.016278492738887995,-0.08895578561675517,-0.28668020949891937,-0.054938292224591415,-0.03885460736239177,-0.0460874428256951,-0.01629172196458739,-0.005383666144288093,-0.011808162501190609,-0.08146187951710598,0.004926889273874766,-0.01870600921073856,-0.014391192478464645,0.029407344438266994,-0.06826294640998279,-0.05771249570969959,-0.05765325543562414,-0.06427290761569186,-0.0495751371380903,-0.056880537956087884,0.016091125187129414,0.41080160667872523,0.04240234032831,0.08093085160742032,0.0811730090130475,0.08046059561656387,0.005578581276383412,-0.0006699768082987059,0.04194925603799719,0.03684177465327351,0.011447487445519619,0.39542990229482067,-0.0010843209801058404,0.01624876995601973,0.01378544856726257,0.04216965756445958,0.007284964270645064,0.07614323205839643,-0.07801813419379403,-0.052557709415218166,-0.05673811265620751,-0.032110714852752346
"CONGENITAL CATARACTS, FACIAL DYSMORPHISM, AND NEUROPATHY; CCFDN",0.03722963814888216,-0.022429378966641867,-0.06633598201847882,0.011969710920845386,0.043914593264073015,0.021069013216813617,-0.047383370536389996,0.05105133992743389,-0.04572856613045051,-0.030777632193622142,0.01580100440315147,0.08565822481024818,0.011746710694198746,-0.02382011605015648,0.050237311469144445,0.061708915136222786,0.05249211541752165,0.027046266007991097,-0.004747947588881156,-0.00034017499335036746,0.049066296148198775,0.027342539674797384,-0.015449898654663495,-0.008283101511142994,-0.0021543347915900495,-0.006016651175319913,0.005975725146690464,0.005867284115765821,0.005502315875499626,-0.0042887264797765055,0.04276159550508467,0.08241638833110591,0.06697290100029658,-0.0009295203413202402,0.006403967286059559,0.007209437262296483,0.006820026719934964,0.006898581405846523,0.021098799566511086,0.02379589754863569,0.022753875815550873,0.015010479469235753,0.01609379543500514,0.015808711994581996,0.016898356674390224,0.018021938220933925,0.016794180752593858,-0.028879601548818554,0.010501103817879855,0.01132167173564176,0.01179968707855831,0.001773237500545374,-0.0017241304386838264,-0.002315519917214298,-0.0019990126094745412,0.014798549431482065,0.01527867360197728,0.012207811681738663,0.008458261290258257,-0.02820572996218831,0.013871264897298698,0.01434459329860487,0.01334702936208958,0.002887621300471737,-0.002089354182937497,-0.0032971424233688494,-0.004579428640163114,-0.0688937267346022,-0.009230168999090417,0.0034707310961463096,0.033822630649428136,-0.049526583347975314,0.009203926210349692,-0.0032912473257536382,-0.004696941568990613,-0.004981704019759631,-0.030182142569204116,0.03375641627774118,-0.010888255601392055,0.009082263924666044,-0.08082451427113425,-0.06889752961828022,0.0052285019180829465,0.03485649346835417,-0.069553522221895,-0.07740526291835319,-0.04719286187821843,-0.020482770026019205,-0.0391151105662918,-0.03748274252807717,0.02787205302062127,0.027621838823184277,-0.011208378894618825,-0.004732526646572312,0.004694055541648227,0.006656088646786774,-0.020823266019549484,-0.005065089543932837,-0.009313362188603966,0.0008117109761937041,-0.0018686440437469156,0.000995937058058307,0.010930139504623834,-0.007062759303803225,0.020666737163071033,-0.039566351492968645,0.323993925464412,0.3269531209571033,0.1018250710860984,-0.03304165589459992,-0.01318987739921758,-0.010867991215021359,0.02114954569316087,0.04470647780009631,0.0887490242878723,-0.012677321792507423,-0.017214619323891095,-0.0170401595778013,0.011235230993242739,-0.046991871850747324,0.06569568826683843,-0.052933607657672764,0.015934130898138707,0.009308778135265596,0.019485057292436343
"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",-0.030569943322434654,0.04670558769203669,-0.007036656117103579,-0.02399890398246327,-0.126849199655273,-0.008602600643422212,-0.03099690215505365,0.30893755138737006,-0.3490751846541116,0.0021293251631641684,-0.018681531310565467,0.4091576180330629,0.03214839913830253,-0.01839247594699771,0.18549153205795094,0.2496220389297747,0.15899433288400167,0.36790570624861274,-0.02327118396427635,0.01440700089080547,0.3126557335114699,0.034868750296776885,-0.04828234575520793,-0.045726193859273366,-0.038815109211404054,0.01159142182021548,0.01850839460625032,0.02491282660282725,0.030500038316757093,-0.011497710745758848,0.2700654412398345,0.4494129456505916,0.36835039096878947,-0.008307807455115885,0.023164611670356258,0.01880008760172596,0.013537209197345468,-0.036877126333206486,0.03706966919769451,0.026925570278273105,0.015685252782195805,0.026761637364786546,0.021061627761369318,0.014200831096058185,0.027363738222758394,0.020397818719222166,0.013106010092898763,-0.011176395778685549,0.025675702045368686,0.0208834045653486,0.015806856416575872,-0.024771869725120094,0.002765105755971279,0.006832135926026206,0.008233980307611164,-0.03391723619381708,0.027087028081999354,0.027437326575122857,0.02553205571798235,-0.1428632900361959,0.07306153350045763,0.06419834000979113,0.03899893434603033,0.001123810562997065,-0.01666655830937342,-0.014243881156408483,-0.003222515275368062,-0.28924448027169186,-0.02642034437352754,-0.004535218199783615,0.36200482919147636,0.03222456536346473,0.2921391949686264,0.046866755288840455,0.17476851354830447,0.18032363315052458,0.04151569023381799,0.007699299094095434,0.04038938975514692,0.2921391949686264,0.34704842802413793,0.17877395388776438,-0.015574276012434085,-0.006546196783661594,-0.24457931987693754,-0.16374360680348213,-0.022574434416217568,-0.045644900709221774,-0.13148130968424313,0.1549153993825821,0.039478918491702486,0.036736481878962356,-0.007281491173305973,-0.02339840151473806,-0.36608154903950113,-0.008136321056587832,0.04720300543566562,-0.03553938029099101,-0.28475212235382263,-0.025483581931162808,-0.029843148915921623,-0.0016081877567098557,-0.015849691773097967,-0.01869409994248676,0.03228958475651937,-0.027073645061005677,0.3087454015413404,0.3125789646691137,0.3127966122941743,-0.0036130994795410877,0.016922745350050554,0.05695450485013088,0.28019445011659405,0.006405261569874601,0.46755847972414505,-0.02505907607114458,0.008819980195480165,0.022755756237375337,0.05021358628294307,0.17004836175547586,0.01366841008257734,-0.23822788542003723,0.016118946406130395,0.017094650809892042,0.0297981288942726
"CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 2; CHTD2",-0.004635044260712417,-0.052784193982223844,-0.30222329717057417,-0.03008971154595799,-0.04992069097314464,-0.01283204894707689,-0.045065182861209425,0.2757396383494225,-0.040345952278033115,-0.007221872552732644,-0.00026435716537681245,0.4615471845623771,0.010924040996050727,-0.22174695829637847,0.04758442058029682,0.047856336188233754,0.03475128458147738,0.04600288729816006,-0.3099038910725279,0.01671897780721767,0.3890488861813673,0.049161280076622675,0.030260405930869684,0.037505581062475035,0.040127402374915085,-0.039293267591454864,0.0088154677514924,0.00675138408082949,0.004445443550825737,-0.3211455691415867,0.36923858922774216,0.5436408875435761,0.4327999634717746,-0.011666819732301565,0.012872188641427064,0.014170431002598164,0.014947594005035744,-0.03813950459100202,0.0013326722852408644,-0.002056952984545763,-0.005590729316964944,0.00787490506582445,0.005212974439162599,0.0031999352748324646,0.006624811515529754,0.0033522110242310424,0.0004326154490370741,-0.0035510515599188734,0.012048963160200946,0.012391830669749828,0.011739244307070785,-0.3171593669343362,0.0245987148931254,0.04350021152027623,0.04504932116274311,-0.04005632498786151,-0.026380359114356208,-0.030149615309497776,-0.03073580964809155,-0.023215646111838628,0.12550581313648732,0.09626454894279235,0.08042678721210636,0.01917039627508804,-0.0483489518940913,-0.01718991293300059,-0.01844868190275314,-0.49383730095336487,-0.29708614967497754,-0.033832872520028166,0.06499473637657352,0.0378445718321307,0.028218602088835407,0.04251297980494872,0.0757905257109802,0.07341920837422107,0.3281508979066054,-0.4146430953220225,0.17782559664108605,0.028030685042585785,0.04126275838643185,0.3952430439550178,0.15755475811909003,-0.14986442779224182,-0.21196805268766622,-0.16342313581994825,-0.036324176659026305,-0.06370274296393476,-0.24023136977175466,0.36075635634270764,0.031177006466073912,0.030229752910254173,-0.1983599579756655,-0.026771127631945568,-0.2336803869540831,-0.00011208607253931814,0.044614244250731266,-0.039242590794380146,-0.29084852922527116,-0.025251648982723408,-0.03258406205281669,-0.027601026203047312,-0.030669422430172847,0.028739308193348422,0.34783600825020017,-0.02213426611228371,0.5411655683142986,0.5410428828069899,0.5357964633015819,0.0270414315037042,-0.004153012953806138,0.3265357821267355,0.293924256529821,0.049126268238079876,0.599266370675219,0.004606860521505871,0.048227483993669565,0.041866306000829946,0.07578464360985736,0.0585613156117999,0.04930584588548249,-0.28470801575971777,0.05151553155356484,0.04182274831244304,0.03705631082299776
COSTELLO SYNDROME; CSTLO,0.03241020986536213,0.2715832101367679,-0.23215988689059722,-0.017386967928446267,-0.2280879404498946,-0.03487116515919605,-0.1298223694629763,0.48661030192019944,-0.02655956276351064,-0.3641207592472477,0.37650575993336016,0.03223463093114081,-0.018478672672811523,-0.14596085307996515,0.02074989614214367,0.03955480226496803,0.14644254120888442,0.15301308412968734,-0.25107514223163674,0.006353172139189748,0.008743219640083053,-0.0008242035492798607,0.0011436145758081467,0.002975072806128415,0.004380730426386052,-0.022796642855603573,0.03594568896279769,0.03736299874368678,0.03804086546683842,-0.24276604475273017,0.2161168788076735,0.316946994616492,0.22538689322231267,-0.024274721464217105,0.012798202301515892,0.012449748368851425,0.011828433537937827,-0.11554629164986421,0.04002005422295464,0.04075740578638723,0.0393898152061327,0.007817577210245069,0.010984311942326819,0.014167671338355056,0.01092912661871225,0.014470391508783032,0.01717532542656026,-0.00447915318060609,0.009664474469914938,0.011233090105819504,0.012662383522039172,-0.2176806419301781,0.006655832342872836,0.0015853581857334746,-0.003198670579450083,0.018165264905405248,-0.2489048267358726,-0.2698560241316418,-0.2667719595036538,-0.026593784975142254,-0.005279651178406312,-0.010966596425474186,-0.01574788898696392,0.0028405519594146738,0.01391241078234014,0.018410173484706596,0.02215829288965186,0.0006544391150633615,-0.26201407331007043,0.12953908164990255,0.24412521515067614,0.31788880129596153,0.2344408658481895,0.005781597821089513,0.3821524716527721,0.331473601657415,0.03094635034845708,0.031216059321317397,0.013475140722884613,0.2344408658481895,0.414885354183288,0.1848325600207982,-0.005763219322816178,0.0204819123995246,-0.013244269956820246,-0.008721055091984613,0.0015939970918694053,-0.1685343500636206,-0.15054549371661155,-0.02621956987494372,0.020772828514549875,0.012951157783254811,-0.21294467869907854,-0.00377580191632756,-0.25120146909209673,-0.017003528625549026,0.2494464181297594,0.0061057450112840216,-0.020474289576234445,0.01639872603968519,0.007790999042843849,0.01637537079773588,-0.02340234852910754,0.0259611013248882,0.32484557702385003,-0.03907675273313698,0.2512782484306171,0.2574039571605614,0.2605296380094683,0.02631475450245772,-0.39743155191129725,0.32899120848718133,-0.30724946126393154,0.3265934600810136,-0.02034191038182169,0.028977180037440653,0.25758028908841246,-0.2096828374395352,0.04316899459494187,0.24778936558679707,0.5543975949651467,-0.2772652815360543,0.002476910394102669,0.004470006254511728,0.009548547823987617
CRANIOFRONTONASAL SYNDROME; CFNS,0.2878193852553681,0.16030843000647552,-0.18067545249005157,-0.04890710975412201,-0.47501592980609825,-0.27447422055288107,0.008895762041867986,0.41094931864549017,0.01701413433591346,-0.45499218710304196,0.43273076720641096,0.030568910904613493,0.2582535500571471,-0.03493390955439811,-0.026808199658536747,-0.022228896876486666,-0.010593715243640509,0.6735985569198364,-0.3177170693017193,-0.04151157108830827,-0.5018198244347947,-0.15832663264326569,-0.013306247126807495,-0.02429213022784645,-0.03189677892273219,0.03296642644377084,0.03392781297858182,0.038266262520768986,0.04171036150552825,-0.3161294793506926,0.11150553083478326,0.16521892736008248,0.11393569029879774,-0.034376608540408124,0.13827740878965947,0.03835366692769369,0.03239699645565499,-0.03022446089921936,0.005022234696913706,0.0007066087107602977,-0.002816365440227547,-0.002336089287006965,-0.005503734358333966,-0.008964614352841202,-0.002321241373067772,-0.0053744145194009095,-0.008377464286625173,-0.007411752185708399,0.021682807260426012,0.016293981540858676,0.011034775520458241,-0.26797693289097335,0.39013542576463905,0.4512197843163495,0.36416881751773256,-0.011666933795765848,-0.27519295199395,-0.25694854246095694,-0.17279762426701784,-0.0033609774755318004,-0.0014781049839070967,-0.001709558488402328,-0.001821764802201809,0.005056317614622508,0.007059218527633234,0.008350281075939475,0.009076796664820332,0.19412072249335977,-0.1601296507450547,0.03263435860447859,0.2714238401543404,0.5072942160802262,0.40687015736029336,0.47719766995866353,0.6101706542942359,0.6123973710102942,0.41027768439751205,-0.23089047545350164,0.008141883540828865,0.40687015736029336,0.8005286567431822,0.7953841519600481,0.026828778822052566,-0.03770657970838381,0.012394581010675221,0.016788490025350118,-0.034452495960551326,-0.46625816630354855,-0.0006070694328599167,0.2564077560116493,0.2584522221448689,0.21675549748768658,-0.236299818940923,-0.025781221171992642,-0.5763650614265704,-0.11318232228329156,0.24737559826828606,0.20253632011685357,-0.019842471189978665,0.2582256378789462,0.26277873755418174,0.3438977278513887,0.04289513919858361,-0.28043342384944164,0.3214469817311048,-0.0040838838721853786,0.010302600746392797,0.01318110123804885,0.015563340128923773,-0.038830321131602404,-0.45906417064596283,0.6096875956998925,-0.4435941254154886,0.29137712486471173,-0.40411221745916714,-0.3448273352048136,0.027584534283608728,-0.4280349064682324,-0.01638821890980273,0.7546054218828767,0.48249269846855997,0.023197913685218296,0.03206397506607965,0.13940911903670472,0.20838166639301045
CROUZON SYNDROME,0.0024028790252394057,-0.44328279874363785,-0.2018681578271386,-0.16259095326681874,-0.36027814693728166,-0.03342424097772954,-0.2163605626587146,0.28972055264382207,-0.29957037395914254,-0.005223109830878626,0.024413280224339213,0.034649271897352146,0.007790602522374153,-0.22493993204270937,0.13280743679101922,0.15075198413935212,0.12677738665520408,0.5611969851783775,-0.24714537141867504,-0.005826064890306034,0.017808074788113807,0.019304882589132693,-0.02042624111216507,-0.019378181089758206,-0.01617296855736224,0.005405820378147324,0.30117416976915695,0.31774460219237766,0.32758980551241307,-0.2535500641301277,0.3491892966577569,0.561207085184902,0.4779822353701181,-0.02933093390164131,0.3526294365649692,0.3696811645022781,0.3780287460505629,-0.13024003599997536,0.010631504544565929,0.007256186930649641,0.0038332739849845305,0.024513420548568438,0.021505062961101176,0.017687724801730073,0.02108184182352634,0.017182058885641796,0.012573947231561326,-0.02509691943305177,0.2520674390527933,0.2546151270795736,0.25426731221216226,-0.14901934428298566,0.5589444659597547,0.6679101039763479,0.5996601084640637,-0.004341923818063345,-0.3379994250328123,-0.3574938030701395,-0.34763171390924325,-0.11029002285355538,0.019556854204055604,0.017319194664313527,0.01355806306722456,0.00415852994712696,-0.00767376163170489,-0.006647773780173579,-0.005488472379450009,-0.002696981540753798,-0.24898307101379882,-0.0014976124274660352,0.5084876893947389,0.3409184141241566,0.28364563622733197,0.40677286165766774,0.6395904249257474,0.625726119592821,0.7593270432683079,-0.6885188625823462,0.005637780804763355,0.28364563622733197,0.5953109864207985,0.8424746962115015,0.35617407173874494,-0.37523603385555604,0.022967922461412056,0.0861888474746609,-0.38756691415202643,-0.5718324426198339,-0.025816297099136114,0.014647441330324494,0.30289043245214575,0.31378003793427284,-0.0003328513096369567,-0.12389058126151378,-0.47250012093567195,-0.009439330888080667,0.1964024050619952,0.16830471766898836,0.02173220010517795,0.1540703029835163,0.21963402570334906,0.2662732033179597,0.14414989746497683,-0.03761126809323934,0.32287377891995356,-0.015653933243359817,-0.01668799897007141,-0.013480168991725565,-0.009662045799071078,-0.00939111720881462,-0.031473086607614394,0.34671914415481814,-0.013610128923868885,0.02254311747622207,0.028951211927194378,-0.15433256915729987,0.01120063399103037,-0.02372861212795264,-0.00700498694385569,0.7654923628884224,-0.22747705189602685,0.29463642212892444,0.025941253565506618,0.029416218913216552,0.24405114669329683
Cardiofaciocutaneous syndrome,0.16566015326071315,-0.005642753089786003,0.00017139485107263457,-0.014164414049783898,-0.02970056990459187,-0.008588384506496396,-0.14487886320076937,0.3108563972290089,-0.32297444826349114,-0.3174683381599372,0.1543202273458722,0.33257367762155243,-0.014867106967548463,-0.022487758790101443,0.002318165315813506,0.0010517579032287686,-0.00026773283476985905,0.0365720660729692,-0.011394207842500495,-0.001880020595138153,0.0035749920435967034,0.0044513158192114365,-0.010941426986882259,-0.005950878498618405,-0.0012109522941509043,0.03083384324175716,-0.009629513835945354,-0.007513728860120004,-0.005561242239760098,-0.014936424294047302,0.037597341841250506,0.2616041825383812,0.16630103194488535,-0.004313578941285193,0.27075136553204526,0.26471030904343623,0.2519123827666218,-0.013221791270209927,0.2599445142386747,0.24161568602745953,0.21075174958898235,0.1553554318307189,0.044778505196586924,0.0396824452555056,0.16183478595541884,0.1495988703266422,0.04098818545155638,-0.008592042526359677,0.23926976890694923,0.2273576053423645,0.1703175835656026,-0.004275143617521228,0.22611545987664758,0.2923140456397021,0.24960612943477503,0.02935680405932889,-0.02797581032887444,-0.03509654042101056,-0.03805604930362049,-0.018384793941853713,0.04267510425178443,0.034441409028261774,0.017660653760003114,0.006252173161076766,-0.0006299419570823422,-0.00011743029662009836,0.00048456631839840424,-0.1349783739863644,-0.021986263282719118,0.01797293666904092,0.3779642397915545,0.01773985973523678,0.45569117283133026,0.0034913631196640403,0.35172306784540375,0.30355210043627595,0.38455094275561075,-0.0451290287102054,0.026771482985526885,0.45569117283133026,0.40865926375155126,0.49067172417873345,0.021180753452557814,-0.016892939354596452,-0.026291099492840624,-0.016494174728507092,-0.24367172551991767,-0.31641251482186167,-0.14183831292346766,0.023907894975168438,0.1560457385804139,0.1294943195937057,-0.009264192964273126,-0.013174077960951408,-0.17152728903091766,-0.0031450419815372793,0.0032847203455908802,0.012269688081160152,-0.13620484123627385,0.028105668157144752,0.01757558882411818,0.04045895777025283,-0.00029644543585864496,-0.029644340692337873,0.03513355496646737,-0.016874622700674392,0.30002279655625624,0.312112503926427,0.3206952971044467,-0.007609649144377568,-0.16341680955907692,0.24792097763354518,-0.17083718307070722,0.1529209851919369,-0.009061551899350024,-0.005321795020694079,0.027206016150115312,-0.049527400779770525,-3.929517319195107e-05,0.4507376852859181,0.5244038922525767,-0.2760705987266503,0.01564463363706472,0.022926006207985784,0.03486685048394637
